,row 1,row 2,row 3,row 4,row 5,row 6,row 7,row 8,row 9,row 10,row 11,row 12,row 13,row 14,row 15,row 16,row 17,row 18,row 19,row 20
bin,[0],"[0, 1]","[0, 1, 2]","[0, 1, 2, 3]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5, 6]","[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100]"
bin_width,[1000],"[157, 843]","[157, 343, 501]","[157, 343, 195, 306]","[34, 122, 343, 195, 306]","[34, 122, 209, 134, 195, 306]","[34, 122, 209, 134, 195, 73, 233]","[34, 24, 98, 209, 134, 195, 73, 233]","[34, 24, 98, 209, 134, 51, 144, 73, 233]","[7, 27, 24, 98, 209, 134, 51, 144, 73, 233]","[7, 27, 24, 98, 209, 134, 51, 29, 114, 73, 233]","[7, 5, 22, 7, 18, 16, 27, 55, 76, 133, 17, 117, 51, 29, 49, 66, 51, 23, 13, 119, 101]","[4, 3, 5, 8, 14, 7, 18, 16, 27, 21, 15, 19, 76, 33, 16, 83, 17, 36, 81, 17, 34, 29, 49, 44, 21, 51, 23, 13, 119, 61, 40]","[4, 3, 5, 8, 2, 12, 7, 18, 16, 2, 24, 21, 15, 19, 76, 33, 16, 36, 47, 17, 36, 16, 65, 17, 34, 15, 15, 49, 44, 16, 5, 51, 23, 7, 5, 88, 16, 14, 61, 18, 22]","[4, 3, 5, 5, 3, 2, 12, 7, 5, 13, 16, 2, 24, 21, 15, 19, 76, 3, 30, 16, 36, 12, 35, 17, 36, 16, 4, 60, 17, 13, 21, 15, 4, 10, 49, 19, 26, 16, 5, 23, 28, 4, 19, 7, 5, 88, 16, 14, 61, 18, 22]","[4, 3, 5, 5, 3, 2, 12, 7, 5, 13, 5, 11, 2, 24, 21, 11, 4, 9, 10, 26, 51, 3, 30, 16, 36, 12, 35, 17, 36, 16, 4, 60, 17, 13, 21, 4, 10, 4, 10, 24, 24, 19, 12, 13, 16, 5, 23, 28, 4, 19, 7, 5, 38, 50, 16, 14, 34, 27, 18, 5, 17]","[4, 3, 5, 5, 3, 2, 12, 7, 5, 5, 8, 5, 1, 10, 2, 24, 21, 11, 4, 9, 10, 26, 51, 3, 6, 24, 16, 7, 29, 12, 8, 27, 17, 36, 16, 4, 23, 37, 17, 13, 5, 16, 4, 10, 4, 10, 24, 24, 10, 9, 12, 2, 12, 16, 5, 23, 28, 4, 19, 7, 5, 38, 50, 16, 5, 9, 34, 27, 18, 5, 17]","[4, 3, 5, 5, 3, 2, 5, 7, 7, 5, 5, 8, 5, 1, 10, 2, 24, 18, 3, 11, 4, 9, 10, 26, 51, 3, 6, 24, 16, 7, 16, 13, 12, 8, 27, 4, 13, 36, 16, 4, 23, 37, 9, 9, 4, 9, 5, 16, 4, 10, 4, 10, 24, 24, 10, 9, 12, 2, 12, 16, 1, 4, 23, 28, 4, 19, 7, 5, 38, 50, 16, 5, 9, 34, 27, 1, 5, 13, 5, 5, 12]","[4, 3, 5, 5, 3, 2, 5, 7, 2, 5, 5, 5, 8, 5, 1, 10, 2, 16, 8, 18, 3, 11, 4, 9, 10, 26, 51, 3, 6, 24, 4, 12, 7, 16, 13, 12, 8, 27, 4, 13, 36, 16, 4, 23, 13, 24, 9, 9, 4, 9, 5, 4, 13, 4, 10, 4, 10, 24, 16, 9, 10, 9, 12, 2, 4, 8, 16, 1, 4, 23, 13, 15, 4, 19, 7, 3, 2, 38, 50, 16, 5, 9, 34, 15, 12, 1, 5, 13, 5, 5, 12]","[4, 3, 5, 5, 3, 2, 5, 7, 2, 2, 3, 5, 5, 8, 5, 1, 10, 2, 16, 8, 18, 3, 11, 4, 9, 10, 26, 26, 24, 3, 6, 5, 19, 4, 12, 7, 16, 13, 12, 8, 15, 12, 4, 13, 36, 16, 4, 6, 17, 13, 24, 9, 9, 4, 9, 5, 4, 13, 4, 10, 4, 10, 24, 16, 9, 10, 9, 12, 2, 4, 8, 4, 12, 1, 1, 2, 23, 13, 15, 1, 2, 5, 13, 7, 3, 2, 38, 50, 16, 5, 9, 33, 1, 15, 12, 1, 5, 13, 5, 5, 12]"
cum_bin_width,[0],"[0, 157]","[0, 157, 500]","[0, 157, 500, 695]","[0, 34, 156, 499, 694]","[0, 34, 156, 365, 499, 694]","[0, 34, 156, 365, 499, 694, 767]","[0, 34, 58, 156, 365, 499, 694, 767]","[0, 34, 58, 156, 365, 499, 550, 694, 767]","[0, 7, 34, 58, 156, 365, 499, 550, 694, 767]","[0, 7, 34, 58, 156, 365, 499, 550, 579, 693, 766]","[0, 7, 12, 34, 41, 59, 75, 102, 157, 233, 366, 383, 500, 551, 580, 629, 695, 746, 769, 782, 901]","[0, 4, 7, 12, 20, 34, 41, 59, 75, 102, 123, 138, 157, 233, 266, 282, 365, 382, 418, 499, 516, 550, 579, 628, 672, 693, 744, 767, 780, 899, 960]","[0, 4, 7, 12, 20, 22, 34, 41, 59, 75, 77, 101, 122, 137, 156, 232, 265, 281, 317, 364, 381, 417, 433, 498, 515, 549, 564, 579, 628, 672, 688, 693, 744, 767, 774, 779, 867, 883, 897, 958, 976]","[0, 4, 7, 12, 17, 20, 22, 34, 41, 46, 59, 75, 77, 101, 122, 137, 156, 232, 235, 265, 281, 317, 329, 364, 381, 417, 433, 437, 497, 514, 527, 548, 563, 567, 577, 626, 645, 671, 687, 692, 715, 743, 747, 766, 773, 778, 866, 882, 896, 957, 975]","[0, 4, 7, 12, 17, 20, 22, 34, 41, 46, 59, 64, 75, 77, 101, 122, 133, 137, 146, 156, 182, 233, 236, 266, 282, 318, 330, 365, 382, 418, 434, 438, 498, 515, 528, 549, 553, 563, 567, 577, 601, 625, 644, 656, 669, 685, 690, 713, 741, 745, 764, 771, 776, 814, 864, 880, 894, 928, 955, 973, 978]","[0, 4, 7, 12, 17, 20, 22, 34, 41, 46, 51, 59, 64, 65, 75, 77, 101, 122, 133, 137, 146, 156, 182, 233, 236, 242, 266, 282, 289, 318, 330, 338, 365, 382, 418, 434, 438, 461, 498, 515, 528, 533, 549, 553, 563, 567, 577, 601, 625, 635, 644, 656, 658, 670, 686, 691, 714, 742, 746, 765, 772, 777, 815, 865, 881, 886, 895, 929, 956, 974, 979]","[0, 4, 7, 12, 17, 20, 22, 27, 34, 41, 46, 51, 59, 64, 65, 75, 77, 101, 119, 122, 133, 137, 146, 156, 182, 233, 236, 242, 266, 282, 289, 305, 318, 330, 338, 365, 369, 382, 418, 434, 438, 461, 498, 507, 516, 520, 529, 534, 550, 554, 564, 568, 578, 602, 626, 636, 645, 657, 659, 671, 687, 688, 692, 715, 743, 747, 766, 773, 778, 816, 866, 882, 887, 896, 930, 957, 958, 963, 976, 981, 986]","[0, 4, 7, 12, 17, 20, 22, 27, 34, 36, 41, 46, 51, 59, 64, 65, 75, 77, 93, 101, 119, 122, 133, 137, 146, 156, 182, 233, 236, 242, 266, 270, 282, 289, 305, 318, 330, 338, 365, 369, 382, 418, 434, 438, 461, 474, 498, 507, 516, 520, 529, 534, 538, 551, 555, 565, 569, 579, 603, 619, 628, 638, 647, 659, 661, 665, 673, 689, 690, 694, 717, 730, 745, 749, 768, 775, 778, 780, 818, 868, 884, 889, 898, 932, 947, 959, 960, 965, 978, 983, 988]","[0, 4, 7, 12, 17, 20, 22, 27, 34, 36, 38, 41, 46, 51, 59, 64, 65, 75, 77, 93, 101, 119, 122, 133, 137, 146, 156, 182, 208, 232, 235, 241, 246, 265, 269, 281, 288, 304, 317, 329, 337, 352, 364, 368, 381, 417, 433, 437, 443, 460, 473, 497, 506, 515, 519, 528, 533, 537, 550, 554, 564, 568, 578, 602, 618, 627, 637, 646, 658, 660, 664, 672, 676, 688, 689, 690, 692, 715, 728, 743, 744, 746, 751, 764, 771, 774, 776, 814, 864, 880, 885, 894, 927, 928, 943, 955, 956, 961, 974, 979, 984]"
ratio_width,[100.0],"[15.65, 84.35]","[15.65, 34.29, 50.06]","[15.65, 34.29, 19.49, 30.57]","[3.41, 12.24, 34.29, 19.49, 30.57]","[3.41, 12.24, 20.89, 13.4, 19.49, 30.57]","[3.41, 12.24, 20.89, 13.4, 19.49, 7.31, 23.26]","[3.41, 2.44, 9.81, 20.89, 13.4, 19.49, 7.31, 23.26]","[3.41, 2.44, 9.81, 20.89, 13.4, 5.12, 14.37, 7.31, 23.26]","[0.73, 2.68, 2.44, 9.81, 20.89, 13.4, 5.12, 14.37, 7.31, 23.26]","[0.73, 2.68, 2.44, 9.81, 20.89, 13.4, 5.12, 2.92, 11.45, 7.31, 23.26]","[0.73, 0.49, 2.19, 0.67, 1.77, 1.64, 2.68, 5.48, 7.61, 13.28, 1.71, 11.69, 5.12, 2.92, 4.87, 6.58, 5.05, 2.25, 1.28, 11.88, 10.11]","[0.43, 0.3, 0.49, 0.79, 1.4, 0.67, 1.77, 1.64, 2.68, 2.07, 1.52, 1.89, 7.61, 3.35, 1.64, 8.28, 1.71, 3.59, 8.1, 1.71, 3.41, 2.92, 4.87, 4.45, 2.13, 5.05, 2.25, 1.28, 11.88, 6.09, 4.02]","[0.43, 0.3, 0.49, 0.79, 0.24, 1.16, 0.67, 1.77, 1.64, 0.24, 2.44, 2.07, 1.52, 1.89, 7.61, 3.35, 1.64, 3.59, 4.69, 1.71, 3.59, 1.64, 6.46, 1.71, 3.41, 1.46, 1.46, 4.87, 4.45, 1.64, 0.49, 5.05, 2.25, 0.73, 0.55, 8.83, 1.64, 1.4, 6.09, 1.83, 2.19]","[0.43, 0.3, 0.49, 0.49, 0.3, 0.24, 1.16, 0.67, 0.49, 1.28, 1.64, 0.24, 2.44, 2.07, 1.52, 1.89, 7.61, 0.3, 3.05, 1.64, 3.59, 1.22, 3.47, 1.71, 3.59, 1.64, 0.43, 6.03, 1.71, 1.28, 2.13, 1.46, 0.43, 1.04, 4.87, 1.89, 2.56, 1.64, 0.49, 2.25, 2.8, 0.37, 1.89, 0.73, 0.55, 8.83, 1.64, 1.4, 6.09, 1.83, 2.19]","[0.43, 0.3, 0.49, 0.49, 0.3, 0.24, 1.16, 0.67, 0.49, 1.28, 0.55, 1.1, 0.24, 2.44, 2.07, 1.1, 0.43, 0.85, 1.04, 2.56, 5.05, 0.3, 3.05, 1.64, 3.59, 1.22, 3.47, 1.71, 3.59, 1.64, 0.43, 6.03, 1.71, 1.28, 2.13, 0.43, 1.04, 0.43, 1.04, 2.44, 2.44, 1.89, 1.22, 1.34, 1.64, 0.49, 2.25, 2.8, 0.37, 1.89, 0.73, 0.55, 3.84, 4.99, 1.64, 1.4, 3.41, 2.68, 1.83, 0.49, 1.71]","[0.43, 0.3, 0.49, 0.49, 0.3, 0.24, 1.16, 0.67, 0.49, 0.49, 0.79, 0.55, 0.12, 0.97, 0.24, 2.44, 2.07, 1.1, 0.43, 0.85, 1.04, 2.56, 5.05, 0.3, 0.61, 2.44, 1.64, 0.73, 2.86, 1.22, 0.79, 2.68, 1.71, 3.59, 1.64, 0.43, 2.31, 3.71, 1.71, 1.28, 0.49, 1.64, 0.43, 1.04, 0.43, 1.04, 2.44, 2.44, 1.04, 0.85, 1.22, 0.18, 1.16, 1.64, 0.49, 2.25, 2.8, 0.37, 1.89, 0.73, 0.55, 3.84, 4.99, 1.64, 0.49, 0.91, 3.41, 2.68, 1.83, 0.49, 1.71]","[0.43, 0.3, 0.49, 0.49, 0.3, 0.24, 0.49, 0.67, 0.67, 0.49, 0.49, 0.79, 0.55, 0.12, 0.97, 0.24, 2.44, 1.77, 0.3, 1.1, 0.43, 0.85, 1.04, 2.56, 5.05, 0.3, 0.61, 2.44, 1.64, 0.73, 1.58, 1.28, 1.22, 0.79, 2.68, 0.43, 1.28, 3.59, 1.64, 0.43, 2.31, 3.71, 0.85, 0.85, 0.43, 0.85, 0.49, 1.64, 0.43, 1.04, 0.43, 1.04, 2.44, 2.44, 1.04, 0.85, 1.22, 0.18, 1.16, 1.64, 0.12, 0.37, 2.25, 2.8, 0.37, 1.89, 0.73, 0.55, 3.84, 4.99, 1.64, 0.49, 0.91, 3.41, 2.68, 0.06, 0.49, 1.28, 0.49, 0.55, 1.16]","[0.43, 0.3, 0.49, 0.49, 0.3, 0.24, 0.49, 0.67, 0.18, 0.49, 0.49, 0.49, 0.79, 0.55, 0.12, 0.97, 0.24, 1.64, 0.79, 1.77, 0.3, 1.1, 0.43, 0.85, 1.04, 2.56, 5.05, 0.3, 0.61, 2.44, 0.43, 1.22, 0.73, 1.58, 1.28, 1.22, 0.79, 2.68, 0.43, 1.28, 3.59, 1.64, 0.43, 2.31, 1.34, 2.38, 0.85, 0.85, 0.43, 0.85, 0.49, 0.37, 1.28, 0.43, 1.04, 0.43, 1.04, 2.44, 1.58, 0.85, 1.04, 0.85, 1.22, 0.18, 0.37, 0.79, 1.64, 0.12, 0.37, 2.25, 1.28, 1.52, 0.37, 1.89, 0.73, 0.3, 0.24, 3.84, 4.99, 1.64, 0.49, 0.91, 3.41, 1.52, 1.16, 0.06, 0.49, 1.28, 0.49, 0.55, 1.16]","[0.43, 0.3, 0.49, 0.49, 0.3, 0.24, 0.49, 0.67, 0.18, 0.18, 0.3, 0.49, 0.49, 0.79, 0.55, 0.12, 0.97, 0.24, 1.64, 0.79, 1.77, 0.3, 1.1, 0.43, 0.85, 1.04, 2.56, 2.62, 2.44, 0.3, 0.61, 0.55, 1.89, 0.43, 1.22, 0.73, 1.58, 1.28, 1.22, 0.79, 1.52, 1.16, 0.43, 1.28, 3.59, 1.64, 0.43, 0.61, 1.71, 1.34, 2.38, 0.85, 0.85, 0.43, 0.85, 0.49, 0.37, 1.28, 0.43, 1.04, 0.43, 1.04, 2.44, 1.58, 0.85, 1.04, 0.85, 1.22, 0.18, 0.37, 0.79, 0.43, 1.22, 0.12, 0.12, 0.24, 2.25, 1.28, 1.52, 0.12, 0.24, 0.55, 1.34, 0.73, 0.3, 0.24, 3.84, 4.99, 1.64, 0.49, 0.91, 3.29, 0.12, 1.52, 1.16, 0.06, 0.49, 1.28, 0.49, 0.55, 1.16]"
