,row 1,row 2,row 3,row 4,row 5,row 6,row 7,row 8,row 9,row 10,row 11,row 12,row 13,row 14,row 15,row 16,row 17,row 18,row 19,row 20
bin,[0],"[0, 1]","[0, 1, 2]","[0, 1, 2, 3]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5, 6]","[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100]"
bin_width,[1000],"[493, 507]","[493, 227, 280]","[150, 343, 227, 280]","[150, 343, 227, 108, 172]","[150, 205, 138, 227, 108, 172]","[150, 205, 138, 102, 125, 108, 172]","[150, 205, 138, 102, 125, 108, 62, 110]","[150, 205, 49, 89, 102, 125, 108, 62, 110]","[150, 118, 87, 49, 89, 102, 125, 108, 62, 110]","[150, 118, 87, 49, 89, 102, 125, 53, 55, 62, 110]","[63, 87, 118, 87, 10, 39, 30, 26, 33, 33, 68, 54, 71, 21, 32, 19, 36, 18, 44, 48, 62]","[63, 34, 53, 43, 75, 36, 51, 10, 24, 15, 6, 25, 26, 33, 33, 26, 42, 54, 26, 45, 21, 10, 22, 19, 36, 4, 14, 18, 26, 48, 62]","[22, 41, 34, 53, 43, 26, 50, 36, 51, 10, 24, 7, 8, 6, 25, 26, 11, 22, 25, 8, 26, 42, 54, 26, 45, 6, 15, 10, 22, 19, 7, 29, 4, 14, 18, 26, 23, 25, 8, 30, 23]","[22, 18, 23, 34, 53, 43, 26, 50, 36, 18, 33, 10, 24, 7, 8, 6, 25, 26, 11, 11, 11, 25, 1, 7, 26, 5, 7, 30, 9, 45, 26, 14, 31, 6, 15, 10, 22, 19, 7, 29, 4, 14, 18, 12, 14, 23, 11, 15, 8, 30, 23]","[14, 7, 18, 23, 34, 53, 6, 37, 26, 7, 43, 36, 18, 24, 8, 10, 11, 13, 7, 8, 6, 10, 15, 26, 11, 11, 11, 25, 1, 7, 26, 5, 7, 30, 9, 14, 31, 26, 14, 31, 6, 15, 10, 9, 13, 19, 7, 7, 22, 4, 14, 18, 12, 14, 9, 14, 11, 15, 8, 30, 23]","[14, 7, 18, 9, 14, 34, 53, 6, 13, 24, 26, 7, 43, 36, 18, 24, 8, 10, 11, 13, 7, 8, 6, 10, 15, 26, 11, 11, 11, 25, 1, 7, 14, 12, 5, 7, 30, 9, 14, 31, 26, 14, 6, 25, 6, 15, 10, 9, 13, 19, 6, 1, 7, 22, 4, 3, 11, 12, 7, 12, 14, 9, 14, 11, 4, 11, 8, 30, 12, 6, 6]","[14, 7, 18, 9, 14, 34, 20, 33, 6, 13, 24, 26, 7, 43, 36, 18, 24, 8, 10, 11, 7, 6, 7, 8, 6, 10, 15, 26, 11, 11, 11, 8, 16, 1, 7, 14, 12, 2, 3, 7, 14, 16, 5, 4, 14, 31, 26, 14, 6, 25, 6, 4, 11, 10, 9, 13, 19, 6, 1, 7, 5, 17, 4, 3, 11, 12, 7, 12, 4, 9, 9, 14, 11, 4, 11, 8, 11, 20, 12, 6, 6]","[14, 7, 18, 9, 14, 34, 20, 4, 29, 6, 13, 24, 26, 7, 31, 12, 18, 18, 18, 24, 8, 5, 5, 11, 7, 6, 7, 8, 6, 10, 15, 26, 11, 11, 2, 9, 8, 16, 1, 7, 14, 12, 2, 3, 7, 14, 16, 5, 4, 14, 13, 18, 26, 14, 6, 12, 14, 3, 3, 4, 11, 10, 9, 13, 7, 13, 6, 1, 7, 5, 17, 4, 3, 11, 12, 7, 12, 4, 9, 9, 14, 11, 4, 11, 1, 7, 11, 20, 12, 6, 6]","[14, 7, 18, 9, 7, 7, 34, 20, 4, 29, 6, 13, 12, 13, 26, 7, 31, 12, 18, 18, 18, 24, 8, 5, 5, 5, 7, 7, 6, 7, 8, 6, 10, 15, 7, 19, 11, 11, 2, 9, 8, 8, 8, 1, 4, 3, 14, 5, 7, 2, 3, 7, 14, 16, 5, 4, 14, 13, 18, 26, 14, 6, 12, 14, 3, 3, 4, 11, 3, 7, 9, 13, 7, 13, 6, 1, 7, 5, 17, 4, 3, 11, 12, 3, 3, 2, 10, 4, 9, 9, 14, 11, 4, 11, 1, 7, 11, 20, 12, 6, 6]"
cum_bin_width,[0],"[0, 493]","[0, 493, 720]","[0, 150, 493, 720]","[0, 150, 493, 720, 828]","[0, 150, 355, 493, 720, 828]","[0, 150, 355, 493, 595, 720, 828]","[0, 150, 355, 493, 595, 720, 828, 890]","[0, 150, 355, 404, 493, 595, 720, 828, 890]","[0, 150, 268, 355, 404, 493, 595, 720, 828, 890]","[0, 150, 268, 355, 404, 493, 595, 720, 773, 828, 890]","[0, 63, 150, 268, 355, 365, 404, 434, 460, 493, 526, 594, 648, 719, 740, 772, 791, 827, 845, 889, 937]","[0, 63, 97, 150, 193, 268, 304, 355, 365, 389, 404, 410, 435, 461, 494, 527, 553, 595, 649, 675, 720, 741, 751, 773, 792, 828, 832, 846, 864, 890, 938]","[0, 22, 63, 97, 150, 193, 219, 269, 305, 356, 366, 390, 397, 405, 411, 436, 462, 473, 495, 520, 528, 554, 596, 650, 676, 721, 727, 742, 752, 774, 793, 800, 829, 833, 847, 865, 891, 914, 939, 947, 977]","[0, 22, 40, 63, 97, 150, 193, 219, 269, 305, 323, 356, 366, 390, 397, 405, 411, 436, 462, 473, 484, 495, 520, 521, 528, 554, 559, 566, 596, 605, 650, 676, 690, 721, 727, 742, 752, 774, 793, 800, 829, 833, 847, 865, 877, 891, 914, 925, 940, 948, 978]","[0, 14, 21, 39, 62, 96, 149, 155, 192, 218, 225, 268, 304, 322, 346, 354, 364, 375, 388, 395, 403, 409, 419, 434, 460, 471, 482, 493, 518, 519, 526, 552, 557, 564, 594, 603, 617, 648, 674, 688, 719, 725, 740, 750, 759, 772, 791, 798, 805, 827, 831, 845, 863, 875, 889, 898, 912, 923, 938, 946, 976]","[0, 14, 21, 39, 48, 62, 96, 149, 155, 168, 192, 218, 225, 268, 304, 322, 346, 354, 364, 375, 388, 395, 403, 409, 419, 434, 460, 471, 482, 493, 518, 519, 526, 540, 552, 557, 564, 594, 603, 617, 648, 674, 688, 694, 719, 725, 740, 750, 759, 772, 791, 797, 798, 805, 827, 831, 834, 845, 857, 864, 876, 890, 899, 913, 924, 928, 939, 947, 977, 989, 995]","[0, 14, 21, 39, 48, 62, 96, 116, 149, 155, 168, 192, 218, 225, 268, 304, 322, 346, 354, 364, 375, 382, 388, 395, 403, 409, 419, 434, 460, 471, 482, 493, 501, 517, 518, 525, 539, 551, 553, 556, 563, 577, 593, 598, 602, 616, 647, 673, 687, 693, 718, 724, 728, 739, 749, 758, 771, 790, 796, 797, 804, 809, 826, 830, 833, 844, 856, 863, 875, 879, 888, 897, 911, 922, 926, 937, 945, 956, 976, 988, 994]","[0, 14, 21, 39, 48, 62, 96, 116, 120, 149, 155, 168, 192, 218, 225, 256, 268, 286, 304, 322, 346, 354, 359, 364, 375, 382, 388, 395, 403, 409, 419, 434, 460, 471, 482, 484, 493, 501, 517, 518, 525, 539, 551, 553, 556, 563, 577, 593, 598, 602, 616, 629, 647, 673, 687, 693, 705, 719, 722, 725, 729, 740, 750, 759, 772, 779, 792, 798, 799, 806, 811, 828, 832, 835, 846, 858, 865, 877, 881, 890, 899, 913, 924, 928, 939, 940, 947, 958, 978, 990, 996]","[0, 14, 21, 39, 48, 55, 62, 96, 116, 120, 149, 155, 168, 180, 193, 219, 226, 257, 269, 287, 305, 323, 347, 355, 360, 365, 370, 377, 384, 390, 397, 405, 411, 421, 436, 443, 462, 473, 484, 486, 495, 503, 511, 519, 520, 524, 527, 541, 546, 553, 555, 558, 565, 579, 595, 600, 604, 618, 631, 649, 675, 689, 695, 707, 721, 724, 727, 731, 742, 745, 752, 761, 774, 781, 794, 800, 801, 808, 813, 830, 834, 837, 848, 860, 863, 866, 868, 878, 882, 891, 900, 914, 925, 929, 940, 941, 948, 959, 979, 991, 997]"
ratio_width,[100.0],"[49.3, 50.7]","[49.3, 22.68, 28.02]","[15.0, 34.3, 22.68, 28.02]","[15.0, 34.3, 22.68, 10.82, 17.2]","[15.0, 20.52, 13.78, 22.68, 10.82, 17.2]","[15.0, 20.52, 13.78, 10.17, 12.51, 10.82, 17.2]","[15.0, 20.52, 13.78, 10.17, 12.51, 10.82, 6.19, 11.01]","[15.0, 20.52, 4.87, 8.9, 10.17, 12.51, 10.82, 6.19, 11.01]","[15.0, 11.81, 8.72, 4.87, 8.9, 10.17, 12.51, 10.82, 6.19, 11.01]","[15.0, 11.81, 8.72, 4.87, 8.9, 10.17, 12.51, 5.34, 5.48, 6.19, 11.01]","[6.28, 8.72, 11.81, 8.72, 0.98, 3.89, 3.05, 2.58, 3.28, 3.33, 6.84, 5.44, 7.08, 2.11, 3.23, 1.92, 3.56, 1.78, 4.4, 4.83, 6.19]","[6.28, 3.42, 5.3, 4.26, 7.54, 3.61, 5.11, 0.98, 2.39, 1.5, 0.56, 2.48, 2.58, 3.28, 3.33, 2.62, 4.22, 5.44, 2.58, 4.5, 2.11, 0.98, 2.25, 1.92, 3.56, 0.37, 1.41, 1.83, 2.58, 4.83, 6.19]","[2.16, 4.12, 3.42, 5.3, 4.26, 2.58, 4.97, 3.61, 5.11, 0.98, 2.39, 0.7, 0.8, 0.56, 2.48, 2.58, 1.12, 2.16, 2.48, 0.84, 2.62, 4.22, 5.44, 2.58, 4.5, 0.61, 1.5, 0.98, 2.25, 1.92, 0.7, 2.86, 0.37, 1.41, 1.83, 2.58, 2.3, 2.53, 0.8, 3.05, 2.34]","[2.16, 1.83, 2.3, 3.42, 5.3, 4.26, 2.58, 4.97, 3.61, 1.83, 3.28, 0.98, 2.39, 0.7, 0.8, 0.56, 2.48, 2.58, 1.12, 1.08, 1.08, 2.48, 0.14, 0.7, 2.62, 0.52, 0.75, 2.95, 0.94, 4.5, 2.58, 1.36, 3.14, 0.61, 1.5, 0.98, 2.25, 1.92, 0.7, 2.86, 0.37, 1.41, 1.83, 1.22, 1.36, 2.3, 1.08, 1.45, 0.8, 3.05, 2.34]","[1.41, 0.75, 1.83, 2.3, 3.42, 5.3, 0.56, 3.7, 2.58, 0.7, 4.26, 3.61, 1.83, 2.44, 0.84, 0.98, 1.12, 1.27, 0.7, 0.8, 0.56, 0.98, 1.5, 2.58, 1.12, 1.08, 1.08, 2.48, 0.14, 0.7, 2.62, 0.52, 0.75, 2.95, 0.94, 1.36, 3.14, 2.58, 1.36, 3.14, 0.61, 1.5, 0.98, 0.94, 1.31, 1.92, 0.7, 0.66, 2.2, 0.37, 1.41, 1.83, 1.22, 1.36, 0.89, 1.41, 1.08, 1.45, 0.8, 3.05, 2.34]","[1.41, 0.75, 1.83, 0.89, 1.41, 3.42, 5.3, 0.56, 1.27, 2.44, 2.58, 0.7, 4.26, 3.61, 1.83, 2.44, 0.84, 0.98, 1.12, 1.27, 0.7, 0.8, 0.56, 0.98, 1.5, 2.58, 1.12, 1.08, 1.08, 2.48, 0.14, 0.7, 1.41, 1.22, 0.52, 0.75, 2.95, 0.94, 1.36, 3.14, 2.58, 1.36, 0.61, 2.53, 0.61, 1.5, 0.98, 0.94, 1.31, 1.92, 0.56, 0.14, 0.66, 2.2, 0.37, 0.28, 1.12, 1.17, 0.66, 1.22, 1.36, 0.89, 1.41, 1.08, 0.37, 1.08, 0.8, 3.05, 1.17, 0.56, 0.61]","[1.41, 0.75, 1.83, 0.89, 1.41, 3.42, 2.01, 3.28, 0.56, 1.27, 2.44, 2.58, 0.7, 4.26, 3.61, 1.83, 2.44, 0.84, 0.98, 1.12, 0.66, 0.61, 0.7, 0.8, 0.56, 0.98, 1.5, 2.58, 1.12, 1.08, 1.08, 0.84, 1.64, 0.14, 0.7, 1.41, 1.22, 0.19, 0.33, 0.75, 1.36, 1.59, 0.52, 0.42, 1.36, 3.14, 2.58, 1.36, 0.61, 2.53, 0.61, 0.37, 1.12, 0.98, 0.94, 1.31, 1.92, 0.56, 0.14, 0.66, 0.52, 1.69, 0.37, 0.28, 1.12, 1.17, 0.66, 1.22, 0.42, 0.94, 0.89, 1.41, 1.08, 0.37, 1.08, 0.8, 1.08, 1.97, 1.17, 0.56, 0.61]","[1.41, 0.75, 1.83, 0.89, 1.41, 3.42, 2.01, 0.42, 2.86, 0.56, 1.27, 2.44, 2.58, 0.7, 3.09, 1.17, 1.78, 1.83, 1.83, 2.44, 0.84, 0.47, 0.52, 1.12, 0.66, 0.61, 0.7, 0.8, 0.56, 0.98, 1.5, 2.58, 1.12, 1.08, 0.19, 0.89, 0.84, 1.64, 0.14, 0.7, 1.41, 1.22, 0.19, 0.33, 0.75, 1.36, 1.59, 0.52, 0.42, 1.36, 1.31, 1.83, 2.58, 1.36, 0.61, 1.17, 1.36, 0.28, 0.33, 0.37, 1.12, 0.98, 0.94, 1.31, 0.66, 1.27, 0.56, 0.14, 0.66, 0.52, 1.69, 0.37, 0.28, 1.12, 1.17, 0.66, 1.22, 0.42, 0.94, 0.89, 1.41, 1.08, 0.37, 1.08, 0.09, 0.7, 1.08, 1.97, 1.17, 0.56, 0.61]","[1.41, 0.75, 1.83, 0.89, 0.7, 0.7, 3.42, 2.01, 0.42, 2.86, 0.56, 1.27, 1.17, 1.27, 2.58, 0.7, 3.09, 1.17, 1.78, 1.83, 1.83, 2.44, 0.84, 0.47, 0.52, 0.47, 0.66, 0.66, 0.61, 0.7, 0.8, 0.56, 0.98, 1.5, 0.7, 1.87, 1.12, 1.08, 0.19, 0.89, 0.84, 0.8, 0.84, 0.14, 0.42, 0.28, 1.41, 0.52, 0.7, 0.19, 0.33, 0.75, 1.36, 1.59, 0.52, 0.42, 1.36, 1.31, 1.83, 2.58, 1.36, 0.61, 1.17, 1.36, 0.28, 0.33, 0.37, 1.12, 0.28, 0.7, 0.94, 1.31, 0.66, 1.27, 0.56, 0.14, 0.66, 0.52, 1.69, 0.37, 0.28, 1.12, 1.17, 0.33, 0.33, 0.19, 1.03, 0.42, 0.94, 0.89, 1.41, 1.08, 0.37, 1.08, 0.09, 0.7, 1.08, 1.97, 1.17, 0.56, 0.61]"
