,row 1,row 2,row 3,row 4,row 5,row 6,row 7,row 8,row 9,row 10,row 11,row 12,row 13,row 14,row 15,row 16,row 17,row 18,row 19,row 20
bin,[0],"[0, 1]","[0, 1, 2]","[0, 1, 2, 3]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5, 6]","[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100]"
bin_width,[1000],"[550, 450]","[550, 71, 379]","[550, 71, 151, 227]","[288, 262, 71, 151, 227]","[288, 262, 71, 151, 128, 99]","[288, 262, 71, 36, 115, 128, 99]","[288, 64, 197, 71, 36, 115, 128, 99]","[24, 264, 64, 197, 71, 36, 115, 128, 99]","[24, 264, 64, 197, 71, 36, 115, 128, 62, 38]","[24, 140, 124, 64, 197, 71, 36, 115, 128, 62, 38]","[24, 16, 124, 32, 92, 39, 25, 94, 21, 82, 24, 47, 36, 24, 91, 19, 93, 16, 62, 20, 18]","[24, 16, 124, 32, 44, 48, 39, 12, 13, 17, 29, 49, 21, 82, 24, 12, 35, 36, 24, 31, 60, 3, 17, 20, 73, 8, 7, 36, 26, 20, 18]","[16, 4, 4, 16, 12, 112, 32, 44, 12, 36, 15, 12, 12, 12, 13, 17, 29, 49, 21, 26, 56, 24, 12, 35, 36, 24, 31, 23, 37, 3, 17, 20, 39, 33, 8, 7, 36, 26, 20, 4, 13]","[16, 4, 4, 16, 12, 12, 100, 32, 16, 29, 12, 20, 16, 15, 12, 12, 12, 6, 7, 17, 29, 8, 41, 21, 26, 56, 24, 12, 11, 24, 36, 21, 3, 12, 19, 23, 15, 23, 3, 17, 20, 39, 33, 8, 7, 36, 5, 21, 20, 4, 13]","[16, 4, 4, 16, 12, 12, 100, 16, 16, 16, 29, 12, 20, 16, 15, 12, 12, 12, 6, 7, 17, 18, 11, 8, 17, 24, 21, 26, 56, 13, 11, 12, 11, 24, 6, 31, 21, 3, 12, 19, 1, 22, 15, 23, 3, 17, 20, 39, 33, 8, 5, 3, 8, 27, 5, 21, 7, 6, 7, 4, 13]","[4, 12, 4, 4, 4, 12, 4, 8, 12, 100, 16, 8, 8, 16, 29, 12, 20, 16, 15, 12, 12, 12, 6, 7, 17, 18, 11, 8, 17, 24, 4, 17, 26, 19, 38, 13, 11, 12, 11, 24, 6, 18, 13, 21, 3, 12, 19, 1, 22, 15, 23, 3, 5, 12, 20, 39, 33, 8, 5, 3, 8, 27, 5, 8, 13, 7, 6, 7, 4, 4, 9]","[4, 12, 4, 4, 4, 12, 4, 8, 12, 100, 16, 8, 8, 16, 29, 12, 20, 16, 15, 12, 4, 7, 12, 6, 7, 17, 18, 11, 8, 17, 21, 3, 4, 5, 12, 6, 19, 19, 38, 13, 3, 8, 4, 4, 4, 11, 24, 6, 18, 13, 21, 3, 12, 19, 1, 22, 15, 23, 3, 5, 12, 8, 12, 39, 28, 5, 8, 5, 3, 8, 4, 23, 5, 8, 13, 7, 6, 7, 4, 4, 9]","[4, 12, 4, 4, 4, 12, 4, 4, 4, 12, 100, 16, 8, 8, 16, 25, 4, 12, 20, 16, 8, 7, 12, 4, 7, 5, 7, 6, 7, 8, 8, 18, 11, 8, 17, 21, 3, 4, 5, 12, 6, 19, 19, 38, 13, 3, 8, 4, 4, 4, 11, 4, 20, 6, 18, 13, 21, 1, 2, 12, 14, 5, 1, 22, 15, 23, 3, 5, 12, 8, 12, 39, 28, 5, 8, 5, 3, 8, 4, 23, 5, 8, 9, 4, 7, 6, 1, 6, 4, 4, 9]","[4, 12, 4, 4, 4, 12, 4, 4, 4, 12, 100, 12, 4, 8, 8, 12, 4, 25, 4, 12, 20, 16, 8, 7, 12, 4, 7, 5, 7, 6, 7, 8, 8, 18, 4, 7, 8, 3, 13, 21, 3, 4, 5, 12, 6, 12, 7, 12, 6, 31, 7, 13, 3, 8, 4, 4, 4, 11, 4, 8, 13, 6, 18, 13, 21, 1, 2, 12, 14, 5, 1, 14, 8, 15, 23, 3, 5, 12, 8, 12, 39, 28, 5, 8, 5, 1, 2, 8, 4, 23, 5, 8, 9, 4, 7, 6, 1, 6, 4, 4, 9]"
cum_bin_width,[0],"[0, 550]","[0, 550, 621]","[0, 550, 621, 772]","[0, 288, 550, 621, 772]","[0, 288, 550, 621, 772, 900]","[0, 288, 550, 621, 657, 772, 900]","[0, 288, 352, 549, 620, 656, 771, 899]","[0, 24, 288, 352, 549, 620, 656, 771, 899]","[0, 24, 288, 352, 549, 620, 656, 771, 899, 961]","[0, 24, 164, 288, 352, 549, 620, 656, 771, 899, 961]","[0, 24, 40, 164, 196, 288, 327, 352, 446, 467, 549, 573, 620, 656, 680, 771, 790, 883, 899, 961, 981]","[0, 24, 40, 164, 196, 240, 288, 327, 339, 352, 369, 398, 447, 468, 550, 574, 586, 621, 657, 681, 712, 772, 775, 792, 812, 885, 893, 900, 936, 962, 982]","[0, 16, 20, 24, 40, 52, 164, 196, 240, 252, 288, 303, 315, 327, 339, 352, 369, 398, 447, 468, 494, 550, 574, 586, 621, 657, 681, 712, 735, 772, 775, 792, 812, 851, 884, 892, 899, 935, 961, 981, 985]","[0, 16, 20, 24, 40, 52, 64, 164, 196, 212, 241, 253, 273, 289, 304, 316, 328, 340, 346, 353, 370, 399, 407, 448, 469, 495, 551, 575, 587, 598, 622, 658, 679, 682, 694, 713, 736, 751, 774, 777, 794, 814, 853, 886, 894, 901, 937, 942, 963, 983, 987]","[0, 16, 20, 24, 40, 52, 64, 164, 180, 196, 212, 241, 253, 273, 289, 304, 316, 328, 340, 346, 353, 370, 388, 399, 407, 424, 448, 469, 495, 551, 564, 575, 587, 598, 622, 628, 659, 680, 683, 695, 714, 715, 737, 752, 775, 778, 795, 815, 854, 887, 895, 900, 903, 911, 938, 943, 964, 971, 977, 984, 988]","[0, 4, 16, 20, 24, 28, 40, 44, 52, 64, 164, 180, 188, 196, 212, 241, 253, 273, 289, 304, 316, 328, 340, 346, 353, 370, 388, 399, 407, 424, 448, 452, 469, 495, 514, 552, 565, 576, 588, 599, 623, 629, 647, 660, 681, 684, 696, 715, 716, 738, 753, 776, 779, 784, 796, 816, 855, 888, 896, 901, 904, 912, 939, 944, 952, 965, 972, 978, 985, 989, 993]","[0, 4, 16, 20, 24, 28, 40, 44, 52, 64, 164, 180, 188, 196, 212, 241, 253, 273, 289, 304, 316, 320, 327, 339, 345, 352, 369, 387, 398, 406, 423, 444, 447, 451, 456, 468, 474, 493, 512, 550, 563, 566, 574, 578, 582, 586, 597, 621, 627, 645, 658, 679, 682, 694, 713, 714, 736, 751, 774, 777, 782, 794, 802, 814, 853, 881, 886, 894, 899, 902, 910, 914, 937, 942, 950, 963, 970, 976, 983, 987, 991]","[0, 4, 16, 20, 24, 28, 40, 44, 48, 52, 64, 164, 180, 188, 196, 212, 237, 241, 253, 273, 289, 297, 304, 316, 320, 327, 332, 339, 345, 352, 360, 368, 386, 397, 405, 422, 443, 446, 450, 455, 467, 473, 492, 511, 549, 562, 565, 573, 577, 581, 585, 596, 600, 620, 626, 644, 657, 678, 679, 681, 693, 707, 712, 713, 735, 750, 773, 776, 781, 793, 801, 813, 852, 880, 885, 893, 898, 901, 909, 913, 936, 941, 949, 958, 962, 969, 975, 976, 982, 986, 990]","[0, 4, 16, 20, 24, 28, 40, 44, 48, 52, 64, 164, 176, 180, 188, 196, 208, 212, 237, 241, 253, 273, 289, 297, 304, 316, 320, 327, 332, 339, 345, 352, 360, 368, 386, 390, 397, 405, 408, 421, 442, 445, 449, 454, 466, 472, 484, 491, 503, 509, 540, 547, 560, 563, 571, 575, 579, 583, 594, 598, 606, 619, 625, 643, 656, 677, 678, 680, 692, 706, 711, 712, 726, 734, 749, 772, 775, 780, 792, 800, 812, 851, 879, 884, 892, 897, 898, 900, 908, 912, 935, 940, 948, 957, 961, 968, 974, 975, 981, 985, 989]"
ratio_width,[100.0],"[55.0, 45.0]","[55.0, 7.14, 37.86]","[55.0, 7.14, 15.13, 22.73]","[28.83, 26.17, 7.14, 15.13, 22.73]","[28.83, 26.17, 7.14, 15.13, 12.79, 9.94]","[28.83, 26.17, 7.14, 3.64, 11.49, 12.79, 9.94]","[28.83, 6.43, 19.74, 7.14, 3.64, 11.49, 12.79, 9.94]","[2.4, 26.43, 6.43, 19.74, 7.14, 3.64, 11.49, 12.79, 9.94]","[2.4, 26.43, 6.43, 19.74, 7.14, 3.64, 11.49, 12.79, 6.17, 3.77]","[2.4, 13.99, 12.44, 6.43, 19.74, 7.14, 3.64, 11.49, 12.79, 6.17, 3.77]","[2.4, 1.59, 12.4, 3.21, 9.22, 3.93, 2.5, 9.42, 2.11, 8.21, 2.4, 4.74, 3.64, 2.4, 9.09, 1.92, 9.29, 1.59, 6.17, 2.01, 1.75]","[2.4, 1.59, 12.4, 3.21, 4.42, 4.81, 3.93, 1.2, 1.3, 1.69, 2.86, 4.87, 2.11, 8.21, 2.4, 1.23, 3.51, 3.64, 2.4, 3.05, 6.04, 0.26, 1.66, 2.01, 7.27, 0.84, 0.75, 3.57, 2.6, 2.01, 1.75]","[1.59, 0.39, 0.42, 1.59, 1.23, 11.17, 3.21, 4.42, 1.2, 3.6, 1.53, 1.23, 1.17, 1.2, 1.3, 1.69, 2.86, 4.87, 2.11, 2.56, 5.65, 2.4, 1.23, 3.51, 3.64, 2.4, 3.05, 2.31, 3.73, 0.26, 1.66, 2.01, 3.93, 3.34, 0.84, 0.75, 3.57, 2.6, 2.01, 0.42, 1.33]","[1.59, 0.39, 0.42, 1.59, 1.23, 1.17, 10.0, 3.21, 1.56, 2.86, 1.2, 2.01, 1.59, 1.53, 1.23, 1.17, 1.2, 0.62, 0.68, 1.69, 2.86, 0.81, 4.06, 2.11, 2.56, 5.65, 2.4, 1.23, 1.07, 2.44, 3.64, 2.11, 0.29, 1.17, 1.88, 2.31, 1.46, 2.27, 0.26, 1.66, 2.01, 3.93, 3.34, 0.84, 0.75, 3.57, 0.49, 2.11, 2.01, 0.42, 1.33]","[1.59, 0.39, 0.42, 1.59, 1.23, 1.17, 10.0, 1.62, 1.59, 1.56, 2.86, 1.2, 2.01, 1.59, 1.53, 1.23, 1.17, 1.2, 0.62, 0.68, 1.69, 1.79, 1.07, 0.81, 1.66, 2.4, 2.11, 2.56, 5.65, 1.27, 1.14, 1.23, 1.07, 2.44, 0.55, 3.08, 2.11, 0.29, 1.17, 1.88, 0.1, 2.21, 1.46, 2.27, 0.26, 1.66, 2.01, 3.93, 3.34, 0.84, 0.45, 0.29, 0.84, 2.73, 0.49, 2.11, 0.71, 0.62, 0.68, 0.42, 1.33]","[0.39, 1.2, 0.39, 0.42, 0.39, 1.2, 0.42, 0.81, 1.17, 10.0, 1.62, 0.81, 0.78, 1.56, 2.86, 1.2, 2.01, 1.59, 1.53, 1.23, 1.17, 1.2, 0.62, 0.68, 1.69, 1.79, 1.07, 0.81, 1.66, 2.4, 0.39, 1.72, 2.56, 1.88, 3.77, 1.27, 1.14, 1.23, 1.07, 2.44, 0.55, 1.79, 1.3, 2.11, 0.29, 1.17, 1.88, 0.1, 2.21, 1.46, 2.27, 0.26, 0.45, 1.2, 2.01, 3.93, 3.34, 0.84, 0.45, 0.29, 0.84, 2.73, 0.49, 0.78, 1.33, 0.71, 0.62, 0.68, 0.42, 0.42, 0.91]","[0.39, 1.2, 0.39, 0.42, 0.39, 1.2, 0.42, 0.81, 1.17, 10.0, 1.62, 0.81, 0.78, 1.56, 2.86, 1.2, 2.01, 1.59, 1.53, 1.23, 0.42, 0.75, 1.2, 0.62, 0.68, 1.69, 1.79, 1.07, 0.81, 1.66, 2.08, 0.32, 0.39, 0.49, 1.23, 0.62, 1.95, 1.88, 3.77, 1.27, 0.29, 0.84, 0.42, 0.39, 0.42, 1.07, 2.44, 0.55, 1.79, 1.3, 2.11, 0.29, 1.17, 1.88, 0.1, 2.21, 1.46, 2.27, 0.26, 0.45, 1.2, 0.78, 1.23, 3.93, 2.82, 0.52, 0.84, 0.45, 0.29, 0.84, 0.42, 2.31, 0.49, 0.78, 1.33, 0.71, 0.62, 0.68, 0.42, 0.42, 0.91]","[0.39, 1.2, 0.39, 0.42, 0.39, 1.2, 0.42, 0.42, 0.39, 1.17, 10.0, 1.62, 0.81, 0.78, 1.56, 2.47, 0.39, 1.2, 2.01, 1.59, 0.78, 0.75, 1.23, 0.42, 0.75, 0.45, 0.75, 0.62, 0.68, 0.84, 0.84, 1.79, 1.07, 0.81, 1.66, 2.08, 0.32, 0.39, 0.49, 1.23, 0.62, 1.95, 1.88, 3.77, 1.27, 0.29, 0.84, 0.42, 0.39, 0.42, 1.07, 0.39, 2.05, 0.55, 1.79, 1.3, 2.11, 0.13, 0.16, 1.17, 1.43, 0.45, 0.1, 2.21, 1.46, 2.27, 0.26, 0.45, 1.2, 0.78, 1.23, 3.93, 2.82, 0.52, 0.84, 0.45, 0.29, 0.84, 0.42, 2.31, 0.49, 0.78, 0.94, 0.39, 0.71, 0.62, 0.1, 0.58, 0.42, 0.42, 0.91]","[0.39, 1.2, 0.39, 0.42, 0.39, 1.2, 0.42, 0.42, 0.39, 1.17, 10.0, 1.23, 0.39, 0.81, 0.78, 1.17, 0.39, 2.47, 0.39, 1.2, 2.01, 1.59, 0.78, 0.75, 1.23, 0.42, 0.75, 0.45, 0.75, 0.62, 0.68, 0.84, 0.84, 1.79, 0.39, 0.68, 0.81, 0.32, 1.33, 2.08, 0.32, 0.39, 0.49, 1.23, 0.62, 1.2, 0.75, 1.23, 0.65, 3.08, 0.68, 1.27, 0.29, 0.84, 0.42, 0.39, 0.42, 1.07, 0.39, 0.78, 1.27, 0.55, 1.79, 1.3, 2.11, 0.13, 0.16, 1.17, 1.43, 0.45, 0.1, 1.43, 0.78, 1.46, 2.27, 0.26, 0.45, 1.2, 0.78, 1.23, 3.93, 2.82, 0.52, 0.84, 0.45, 0.1, 0.19, 0.84, 0.42, 2.31, 0.49, 0.78, 0.94, 0.39, 0.71, 0.62, 0.1, 0.58, 0.42, 0.42, 0.91]"
